,Player,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,as_caliber,PC1,PC2,Cluster
545,Sean Kilpatrick\kilpase01,SG,28,TOT,52,1,640,8.4,22.5,0.374,3.5,11.0,0.319,4.9,11.5,0.4270000000000001,4.9,5.5,0.889,0.4,6.3,6.7,3.5,1.0,0.4,2.9,2.5,25.3,97.0,113,11.3,0.515,0.561,0.232,0.6,13.7,7.1,10.9,1.2,0.4,9.1,21.9,0.0,0.1,0.1,0.035,-2.0,-4.2,-6.1,-0.2,0,1.0684160137850007,-0.5756162953550734,0
546,Sean Kilpatrick\kilpase01,SG,28,TOT,52,1,640,8.4,22.5,0.374,3.5,11.0,0.319,4.9,11.5,0.4270000000000001,4.9,5.5,0.889,0.4,6.3,6.7,3.5,1.0,0.4,2.9,2.5,25.3,97.0,113,10.5,0.503,0.389,0.111,0.0,5.7,2.9,12.1,0.0,0.0,5.0,22.6,0.0,0.0,0.0,0.029,-2.0,-5.9,-7.9,-0.1,0,1.2741091365841088,-0.29689666676249316,0
547,Sean Kilpatrick\kilpase01,SG,28,TOT,52,1,640,8.4,22.5,0.374,3.5,11.0,0.319,4.9,11.5,0.4270000000000001,4.9,5.5,0.889,0.4,6.3,6.7,3.5,1.0,0.4,2.9,2.5,25.3,97.0,113,17.7,0.574,0.449,0.299,1.4,11.5,6.3,10.5,1.4,1.3,9.0,27.1,0.2,0.1,0.4,0.083,0.8,-3.1,-2.3,0.0,0,0.8401094451007128,-0.3427254769785729,0
548,Sean Kilpatrick\kilpase01,SG,28,BRK,16,0,183,6.6,23.1,0.287,2.9,11.4,0.256,3.7,11.7,0.318,4.8,5.0,0.947,0.3,9.0,9.3,4.0,0.5,0.3,4.2,2.1,21.0,80.0,112,11.6,0.507,0.49,0.245,0.8,14.2,7.5,11.3,1.0,0.7,10.4,24.9,-0.2,0.3,0.1,0.008,-2.5,-3.6,-6.1,-0.7,0,1.1665555929253604,-0.10959212470906059,0
549,Sean Kilpatrick\kilpase01,SG,28,BRK,16,0,183,6.6,23.1,0.287,2.9,11.4,0.256,3.7,11.7,0.318,4.8,5.0,0.947,0.3,9.0,9.3,4.0,0.5,0.3,4.2,2.1,21.0,80.0,112,4.9,0.414,0.494,0.218,0.6,19.9,10.2,12.6,0.5,0.4,14.4,26.3,-0.6,0.1,-0.4,-0.116,-7.1,-3.1,-10.2,-0.4,0,0.9372845115406887,-0.2937900297313425,0
550,Sean Kilpatrick\kilpase01,SG,28,BRK,16,0,183,6.6,23.1,0.287,2.9,11.4,0.256,3.7,11.7,0.318,4.8,5.0,0.947,0.3,9.0,9.3,4.0,0.5,0.3,4.2,2.1,21.0,80.0,112,11.3,0.515,0.561,0.232,0.6,13.7,7.1,10.9,1.2,0.4,9.1,21.9,0.0,0.1,0.1,0.035,-2.0,-4.2,-6.1,-0.2,0,1.2369945503857065,-0.56115401639911,0
551,Sean Kilpatrick\kilpase01,SG,28,BRK,16,0,183,6.6,23.1,0.287,2.9,11.4,0.256,3.7,11.7,0.318,4.8,5.0,0.947,0.3,9.0,9.3,4.0,0.5,0.3,4.2,2.1,21.0,80.0,112,10.5,0.503,0.389,0.111,0.0,5.7,2.9,12.1,0.0,0.0,5.0,22.6,0.0,0.0,0.0,0.029,-2.0,-5.9,-7.9,-0.1,0,1.4426876731848155,-0.28243438780653196,0
552,Sean Kilpatrick\kilpase01,SG,28,BRK,16,0,183,6.6,23.1,0.287,2.9,11.4,0.256,3.7,11.7,0.318,4.8,5.0,0.947,0.3,9.0,9.3,4.0,0.5,0.3,4.2,2.1,21.0,80.0,112,17.7,0.574,0.449,0.299,1.4,11.5,6.3,10.5,1.4,1.3,9.0,27.1,0.2,0.1,0.4,0.083,0.8,-3.1,-2.3,0.0,0,1.008687981701418,-0.32826319802260956,0
553,Sean Kilpatrick\kilpase01,SG,28,MIL,23,0,205,7.5,19.9,0.378,3.2,11.2,0.28300000000000003,4.4,8.8,0.5,4.4,4.6,0.947,0.2,5.8,6.1,3.6,1.2,0.2,2.2,3.6,22.6,102.0,113,11.6,0.507,0.49,0.245,0.8,14.2,7.5,11.3,1.0,0.7,10.4,24.9,-0.2,0.3,0.1,0.008,-2.5,-3.6,-6.1,-0.7,0,1.1440714107122683,-0.03848602553479718,0
554,Sean Kilpatrick\kilpase01,SG,28,MIL,23,0,205,7.5,19.9,0.378,3.2,11.2,0.28300000000000003,4.4,8.8,0.5,4.4,4.6,0.947,0.2,5.8,6.1,3.6,1.2,0.2,2.2,3.6,22.6,102.0,113,4.9,0.414,0.494,0.218,0.6,19.9,10.2,12.6,0.5,0.4,14.4,26.3,-0.6,0.1,-0.4,-0.116,-7.1,-3.1,-10.2,-0.4,0,0.914800329327596,-0.22268393055707827,0
555,Sean Kilpatrick\kilpase01,SG,28,MIL,23,0,205,7.5,19.9,0.378,3.2,11.2,0.28300000000000003,4.4,8.8,0.5,4.4,4.6,0.947,0.2,5.8,6.1,3.6,1.2,0.2,2.2,3.6,22.6,102.0,113,11.3,0.515,0.561,0.232,0.6,13.7,7.1,10.9,1.2,0.4,9.1,21.9,0.0,0.1,0.1,0.035,-2.0,-4.2,-6.1,-0.2,0,1.2145103681726144,-0.49004791722484664,0
556,Sean Kilpatrick\kilpase01,SG,28,MIL,23,0,205,7.5,19.9,0.378,3.2,11.2,0.28300000000000003,4.4,8.8,0.5,4.4,4.6,0.947,0.2,5.8,6.1,3.6,1.2,0.2,2.2,3.6,22.6,102.0,113,10.5,0.503,0.389,0.111,0.0,5.7,2.9,12.1,0.0,0.0,5.0,22.6,0.0,0.0,0.0,0.029,-2.0,-5.9,-7.9,-0.1,0,1.420203490971723,-0.21132828863226863,0
557,Sean Kilpatrick\kilpase01,SG,28,MIL,23,0,205,7.5,19.9,0.378,3.2,11.2,0.28300000000000003,4.4,8.8,0.5,4.4,4.6,0.947,0.2,5.8,6.1,3.6,1.2,0.2,2.2,3.6,22.6,102.0,113,17.7,0.574,0.449,0.299,1.4,11.5,6.3,10.5,1.4,1.3,9.0,27.1,0.2,0.1,0.4,0.083,0.8,-3.1,-2.3,0.0,0,0.9862037994883265,-0.25715709884834625,0
558,Sean Kilpatrick\kilpase01,SG,28,LAC,4,0,38,9.0,23.0,0.389,3.8,9.0,0.429,5.1,14.1,0.364,2.6,2.6,1.0,0.0,2.6,2.6,3.8,0.0,0.0,1.3,2.6,24.3,105.0,118,11.6,0.507,0.49,0.245,0.8,14.2,7.5,11.3,1.0,0.7,10.4,24.9,-0.2,0.3,0.1,0.008,-2.5,-3.6,-6.1,-0.7,0,2.034227717589095,-0.8073615955193139,0
559,Sean Kilpatrick\kilpase01,SG,28,LAC,4,0,38,9.0,23.0,0.389,3.8,9.0,0.429,5.1,14.1,0.364,2.6,2.6,1.0,0.0,2.6,2.6,3.8,0.0,0.0,1.3,2.6,24.3,105.0,118,4.9,0.414,0.494,0.218,0.6,19.9,10.2,12.6,0.5,0.4,14.4,26.3,-0.6,0.1,-0.4,-0.116,-7.1,-3.1,-10.2,-0.4,0,1.8049566362044234,-0.9915595005415936,0
560,Sean Kilpatrick\kilpase01,SG,28,LAC,4,0,38,9.0,23.0,0.389,3.8,9.0,0.429,5.1,14.1,0.364,2.6,2.6,1.0,0.0,2.6,2.6,3.8,0.0,0.0,1.3,2.6,24.3,105.0,118,11.3,0.515,0.561,0.232,0.6,13.7,7.1,10.9,1.2,0.4,9.1,21.9,0.0,0.1,0.1,0.035,-2.0,-4.2,-6.1,-0.2,0,2.1046666750494403,-1.2589234872093624,0
561,Sean Kilpatrick\kilpase01,SG,28,LAC,4,0,38,9.0,23.0,0.389,3.8,9.0,0.429,5.1,14.1,0.364,2.6,2.6,1.0,0.0,2.6,2.6,3.8,0.0,0.0,1.3,2.6,24.3,105.0,118,10.5,0.503,0.389,0.111,0.0,5.7,2.9,12.1,0.0,0.0,5.0,22.6,0.0,0.0,0.0,0.029,-2.0,-5.9,-7.9,-0.1,0,2.3103597978485495,-0.9802038586167829,0
562,Sean Kilpatrick\kilpase01,SG,28,LAC,4,0,38,9.0,23.0,0.389,3.8,9.0,0.429,5.1,14.1,0.364,2.6,2.6,1.0,0.0,2.6,2.6,3.8,0.0,0.0,1.3,2.6,24.3,105.0,118,17.7,0.574,0.449,0.299,1.4,11.5,6.3,10.5,1.4,1.3,9.0,27.1,0.2,0.1,0.4,0.083,0.8,-3.1,-2.3,0.0,0,1.8763601063651527,-1.0260326688328636,0
563,Sean Kilpatrick\kilpase01,SG,28,CHI,9,1,214,10.7,24.4,0.439,4.3,10.9,0.396,6.4,13.5,0.475,5.9,7.3,0.813,0.7,5.0,5.7,3.0,1.4,0.7,2.7,1.8,31.7,108.0,113,11.6,0.507,0.49,0.245,0.8,14.2,7.5,11.3,1.0,0.7,10.4,24.9,-0.2,0.3,0.1,0.008,-2.5,-3.6,-6.1,-0.7,0,1.0168734194730442,-0.9971897351139778,0
564,Sean Kilpatrick\kilpase01,SG,28,CHI,9,1,214,10.7,24.4,0.439,4.3,10.9,0.396,6.4,13.5,0.475,5.9,7.3,0.813,0.7,5.0,5.7,3.0,1.4,0.7,2.7,1.8,31.7,108.0,113,4.9,0.414,0.494,0.218,0.6,19.9,10.2,12.6,0.5,0.4,14.4,26.3,-0.6,0.1,-0.4,-0.116,-7.1,-3.1,-10.2,-0.4,0,0.8432226171296274,-1.2037757942064546,0
565,Sean Kilpatrick\kilpase01,SG,28,CHI,9,1,214,10.7,24.4,0.439,4.3,10.9,0.396,6.4,13.5,0.475,5.9,7.3,0.813,0.7,5.0,5.7,3.0,1.4,0.7,2.7,1.8,31.7,108.0,113,11.3,0.515,0.561,0.232,0.6,13.7,7.1,10.9,1.2,0.4,9.1,21.9,0.0,0.1,0.1,0.035,-2.0,-4.2,-6.1,-0.2,0,1.1429326559746469,-1.4711397808742246,0
566,Sean Kilpatrick\kilpase01,SG,28,CHI,9,1,214,10.7,24.4,0.439,4.3,10.9,0.396,6.4,13.5,0.475,5.9,7.3,0.813,0.7,5.0,5.7,3.0,1.4,0.7,2.7,1.8,31.7,108.0,113,10.5,0.503,0.389,0.111,0.0,5.7,2.9,12.1,0.0,0.0,5.0,22.6,0.0,0.0,0.0,0.029,-2.0,-5.9,-7.9,-0.1,0,1.293005499732499,-1.170031998211449,0
567,Sean Kilpatrick\kilpase01,SG,28,CHI,9,1,214,10.7,24.4,0.439,4.3,10.9,0.396,6.4,13.5,0.475,5.9,7.3,0.813,0.7,5.0,5.7,3.0,1.4,0.7,2.7,1.8,31.7,108.0,113,17.7,0.574,0.449,0.299,1.4,11.5,6.3,10.5,1.4,1.3,9.0,27.1,0.2,0.1,0.4,0.083,0.8,-3.1,-2.3,0.0,0,0.9146260872903582,-1.2382489624977249,0
568,Maxi Kleber\klebima01,PF,26,DAL,72,36,1206,6.3,12.9,0.489,1.7,5.3,0.313,4.6,7.5,0.613,1.8,2.5,0.746,3.0,6.8,9.7,2.1,1.1,2.0,1.2,4.7,16.1,117.0,109,13.4,0.5760000000000001,0.414,0.191,6.3,15.6,10.8,6.4,1.1,3.5,8.2,13.7,1.6,1.2,2.8,0.113,-1.0,1.2,0.2,0.7,0,-1.7560942679723102,-0.27806197651332426,6
569,Furkan Korkmaz\korkmfu01,SG,20,PHI,14,0,80,4.8,16.8,0.28600000000000003,3.0,10.2,0.294,1.8,6.6,0.273,1.2,2.4,0.5,1.2,5.4,6.6,2.4,1.2,0.6,1.2,7.2,13.8,86.0,107,3.4,0.386,0.607,0.14300000000000002,2.8,11.7,7.4,6.7,1.2,1.0,6.3,16.9,-0.1,0.1,0.0,-0.006,-5.0,-1.8,-6.9,-0.1,0,0.695655958825645,-1.131401279219877,0
570,Luke Kornet\kornelu01,PF,22,NYK,20,1,326,7.5,19.0,0.392,4.3,12.0,0.354,3.2,7.0,0.457,1.2,1.7,0.727,1.7,8.1,9.7,4.0,0.9,2.4,1.8,4.3,20.4,106.0,110,13.6,0.516,0.632,0.08800000000000001,3.8,18.0,10.9,11.6,0.9,4.2,8.5,19.0,0.2,0.3,0.5,0.077,0.1,0.1,0.2,0.2,0,-0.393225114562766,-1.0968105828361063,3
571,Kyle Korver\korveky01,SG,36,CLE,73,4,1574,6.9,15.1,0.459,5.1,11.7,0.436,1.8,3.4,0.537,2.0,2.2,0.889,0.3,4.9,5.1,2.7,1.0,0.8,1.7,4.0,20.9,120.0,114,13.4,0.652,0.777,0.149,0.7,10.9,5.9,8.0,1.0,1.5,9.6,16.0,2.8,0.6,3.4,0.104,2.2,-2.0,0.1,0.9,0,0.23482106302333838,-1.7477101064903229,5
572,Kosta Koufos\koufoko01,C,28,SAC,71,13,1391,8.1,14.1,0.5710000000000001,0.0,0.0,0.0,8.1,14.1,0.5710000000000001,1.2,2.7,0.446,5.4,11.7,17.2,3.2,1.7,1.2,1.8,5.3,17.3,117.0,108,17.5,0.5660000000000001,0.0,0.19,11.7,27.6,19.3,9.7,1.7,2.2,10.4,15.2,2.3,1.5,3.9,0.134,-0.8,1.4,0.5,0.9,0,-3.631246718636267,1.1661713588355465,1
573,Kyle Kuzma\kuzmaky01,PF,22,LAL,77,37,2401,9.3,20.7,0.45,3.2,8.6,0.366,6.2,12.1,0.511,2.9,4.1,0.7070000000000001,1.8,7.9,9.6,2.8,1.0,0.7,2.8,3.2,24.7,105.0,109,14.2,0.5489999999999999,0.418,0.2,3.9,17.4,10.7,9.1,1.0,1.1,11.0,22.5,1.5,2.3,3.8,0.077,-0.3,-1.0,-1.3,0.4,0,0.1874729709215574,-2.002584103981213,5
574,Mindaugas Kuzminskas\kuzmimi01,SF,28,NYK,1,0,2,0.0,49.6,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,-41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,-1.065,-36.6,-12.7,-49.3,0.0,0,3.1546851731390806,-2.3277759218443177,0
575,Skal Labissiere\labissk01,PF,21,SAC,60,28,1240,8.4,18.7,0.448,0.7,2.1,0.353,7.6,16.6,0.459,3.9,4.8,0.805,4.0,7.7,11.7,2.9,1.0,2.0,3.0,5.4,21.3,103.0,111,14.3,0.513,0.111,0.258,8.7,18.1,13.2,9.1,1.0,3.7,12.5,21.1,0.4,1.0,1.4,0.054000000000000006,-2.7,0.1,-2.6,-0.2,0,-0.8109831367441561,0.3875649540125104,6
576,Jeremy Lamb\lambje01,SG,25,CHO,80,18,1967,9.4,20.6,0.457,2.3,6.3,0.37,7.1,14.3,0.495,4.4,5.2,0.861,1.2,6.8,8.0,4.6,1.5,0.8,2.3,3.4,25.6,112.0,109,17.0,0.5589999999999999,0.305,0.25,2.7,15.4,8.9,15.4,1.5,1.4,9.1,22.4,3.0,1.9,4.9,0.12,1.2,-0.2,0.9,1.5,0,0.048528094115995686,-0.35392332228367235,3
577,Shane Larkin\larkish01,PG,25,BOS,54,2,775,5.4,14.1,0.384,2.0,5.5,0.36,3.4,8.6,0.398,2.1,2.4,0.865,1.0,5.0,5.9,6.3,1.9,0.1,2.1,3.7,14.9,104.0,106,10.3,0.491,0.393,0.16899999999999998,2.1,10.7,6.5,18.5,1.9,0.2,12.3,15.5,0.3,1.1,1.4,0.087,-2.3,0.2,-2.1,0.0,0,1.4702717205066855,0.5341710166775157,4
578,Joffrey Lauvergne\lauvejo01,C,26,SAS,55,1,534,9.3,18.0,0.516,0.0,0.5,0.0,9.3,17.5,0.53,2.8,4.4,0.638,6.0,10.2,16.2,3.9,0.9,0.3,3.1,4.3,21.4,109.0,106,16.5,0.536,0.026,0.247,13.0,22.6,17.8,12.2,0.9,0.5,13.5,20.4,0.6,0.7,1.3,0.12,-1.4,-0.1,-1.6,0.1,0,-2.55486354510285,1.7907858051397771,1
579,Zach LaVine\lavinza01,SG,22,CHI,24,24,656,10.1,26.4,0.383,3.1,9.2,0.341,7.0,17.3,0.405,6.5,8.0,0.813,0.7,6.3,7.0,5.4,1.8,0.3,3.2,4.1,29.8,99.0,111,14.6,0.499,0.34600000000000003,0.301,1.4,14.4,7.7,18.6,1.8,0.5,9.7,29.5,-0.1,0.5,0.3,0.025,-0.6,-2.0,-2.7,-0.1,0,1.2812257885899392,0.30335738175849397,4
580,Jake Layman\laymaja01,SF,23,POR,35,1,160,4.4,14.6,0.298,1.2,6.2,0.2,3.1,8.4,0.37,0.6,0.9,0.667,1.2,3.7,5.0,3.4,1.9,1.2,1.6,4.0,10.6,81.0,107,4.9,0.35200000000000004,0.426,0.064,2.8,8.1,5.5,9.4,1.9,2.0,9.4,14.6,-0.3,0.2,-0.1,-0.021,-5.3,0.4,-5.0,-0.1,0,0.6462399630633096,-0.12724575743904798,0
581,T.J. Leaf\leaftj01,PF,20,IND,53,0,459,7.0,14.8,0.471,2.0,4.6,0.429,5.0,10.2,0.489,1.1,1.7,0.625,3.2,5.8,8.9,1.0,0.5,0.4,1.1,4.9,17.0,113.0,112,10.7,0.545,0.309,0.118,7.2,13.0,10.1,2.8,0.5,0.8,6.5,14.9,0.5,0.3,0.8,0.08199999999999999,-1.9,-2.9,-4.8,-0.3,0,-0.24276318990424275,-0.5860758959759063,3
582,Courtney Lee\leeco01,SG,32,NYK,76,69,2310,7.4,16.2,0.454,2.4,6.0,0.406,4.9,10.2,0.482,2.4,2.7,0.919,0.6,4.2,4.8,3.9,1.7,0.4,1.8,2.3,19.6,112.0,113,13.0,0.564,0.368,0.16399999999999998,1.4,9.3,5.4,11.3,1.7,0.6,9.4,16.9,2.7,1.2,3.9,0.08199999999999999,0.8,-0.7,0.0,1.2,0,0.5190511408653197,-0.8121749576068601,0
583,Damion Lee\leeda03,SG,25,ATL,15,11,404,7.5,18.4,0.408,1.8,7.3,0.25,5.7,11.1,0.511,2.7,3.5,0.759,1.3,7.3,8.6,3.5,2.3,0.1,1.7,3.0,19.5,100.0,110,12.0,0.489,0.395,0.191,3.0,16.6,9.8,11.2,2.3,0.2,7.8,19.3,0.0,0.4,0.4,0.046,-1.7,-0.4,-2.1,0.0,0,0.29011658546910896,-1.016791131627639,0
584,Walt Lemon\lemonwa01,PG,25,NOP,5,0,35,9.5,21.8,0.438,1.4,1.4,1.0,8.2,20.5,0.4,2.7,4.1,0.667,0.0,2.7,2.7,6.8,0.0,1.4,5.5,6.8,23.2,88.0,114,6.9,0.491,0.063,0.188,0.0,6.0,3.1,21.1,0.0,2.3,18.8,26.4,-0.1,0.0,-0.1,-0.071,-7.5,-4.2,-11.7,-0.1,0,3.3883056666963314,1.6107115400573542,2
585,Alex Len\lenal01,C,24,PHO,69,13,1395,7.3,13.0,0.5660000000000001,0.0,0.1,0.333,7.3,12.9,0.568,5.4,7.9,0.684,6.0,11.8,17.8,2.8,0.9,2.1,2.7,5.4,20.1,121.0,110,19.4,0.612,0.008,0.611,13.2,26.7,19.8,9.1,0.9,3.5,14.0,17.0,3.2,1.3,4.5,0.154,-0.3,1.1,0.8,1.0,0,-3.6979921253861296,1.0341787157781313,1
586,Kawhi Leonard\leonaka01,SF,26,SAS,9,9,210,12.5,26.7,0.468,2.6,8.4,0.314,9.9,18.3,0.539,7.5,9.1,0.816,1.4,8.7,10.1,5.1,4.3,2.2,3.8,2.2,35.1,109.0,97,26.0,0.5720000000000001,0.315,0.342,3.1,19.1,11.1,17.7,4.3,3.6,11.1,30.6,0.3,0.5,0.9,0.196,2.7,3.2,5.9,0.4,0,-0.3717712429489119,0.17298540898920525,3
587,Meyers Leonard\leoname01,C,25,POR,33,2,254,9.0,15.3,0.59,2.2,5.1,0.423,6.9,10.2,0.6729999999999999,1.8,2.2,0.818,2.4,11.4,13.7,3.3,1.4,0.0,2.0,7.1,21.9,129.0,106,17.8,0.6759999999999999,0.333,0.141,5.2,24.7,15.0,10.6,1.4,0.0,10.8,16.1,0.7,0.3,1.1,0.2,1.2,-0.2,0.9,0.2,0,-1.0857665975116273,0.6190132281430502,6
588,Jon Leuer\leuerjo01,PF,28,DET,8,0,136,5.5,13.2,0.417,0.0,1.1,0.0,5.5,12.1,0.455,4.8,5.5,0.867,2.6,9.2,11.7,1.8,0.4,1.1,2.6,5.9,15.8,100.0,109,8.9,0.505,0.083,0.417,5.6,20.7,13.0,5.3,0.4,2.0,14.1,16.1,0.0,0.1,0.1,0.05,-5.6,-0.4,-5.9,-0.1,0,-1.627697407090624,-0.4062024517542567,6
589,Caris LeVert\leverca01,SF,23,BRK,71,10,1864,8.3,19.1,0.435,2.2,6.4,0.34700000000000003,6.1,12.8,0.48,3.5,4.9,0.711,1.4,5.4,6.8,7.8,2.1,0.6,4.0,4.1,22.3,103.0,110,14.2,0.525,0.333,0.254,3.0,11.9,7.4,26.0,2.1,0.9,15.8,22.5,0.7,1.6,2.3,0.058,-0.3,-0.2,-0.5,0.7,0,1.6985356318005318,0.17008658128576504,2
590,DeAndre Liggins\liggide01,SG,29,TOT,58,4,724,2.7,7.2,0.377,1.3,3.6,0.358,1.4,3.6,0.396,0.1,0.3,0.4,0.5,4.6,5.1,3.3,2.5,1.0,1.4,5.5,6.9,95.0,109,6.0,0.467,0.5,0.047,1.1,10.6,5.9,8.4,2.5,1.6,15.6,7.9,-0.2,0.7,0.5,0.034,-3.4,1.2,-2.2,0.0,0,0.30607431536993024,-0.36777576206353013,0
591,DeAndre Liggins\liggide01,SG,29,TOT,58,4,724,2.7,7.2,0.377,1.3,3.6,0.358,1.4,3.6,0.396,0.1,0.3,0.4,0.5,4.6,5.1,3.3,2.5,1.0,1.4,5.5,6.9,95.0,109,5.0,0.424,0.5539999999999999,0.077,1.2,10.7,6.0,7.3,2.8,1.8,16.2,7.5,-0.3,0.5,0.2,0.02,-3.7,1.4,-2.2,0.0,0,0.3418472704660839,-0.7192171673495469,0
592,DeAndre Liggins\liggide01,SG,29,TOT,58,4,724,2.7,7.2,0.377,1.3,3.6,0.358,1.4,3.6,0.396,0.1,0.3,0.4,0.5,4.6,5.1,3.3,2.5,1.0,1.4,5.5,6.9,95.0,109,7.8,0.537,0.415,0.0,0.9,10.3,5.8,10.7,2.0,1.3,14.6,8.5,0.1,0.2,0.3,0.062,-2.9,0.7,-2.2,0.0,0,0.14839016162176363,-0.24689827944572115,3
593,DeAndre Liggins\liggide01,SG,29,MIL,31,1,480,2.3,6.8,0.338,1.1,3.7,0.306,1.1,3.0,0.379,0.2,0.5,0.4,0.5,4.6,5.1,2.8,2.8,1.0,1.4,6.3,5.9,88.0,109,6.0,0.467,0.5,0.047,1.1,10.6,5.9,8.4,2.5,1.6,15.6,7.9,-0.2,0.7,0.5,0.034,-3.4,1.2,-2.2,0.0,0,0.4866596366543056,-0.933445193744118,0
594,DeAndre Liggins\liggide01,SG,29,MIL,31,1,480,2.3,6.8,0.338,1.1,3.7,0.306,1.1,3.0,0.379,0.2,0.5,0.4,0.5,4.6,5.1,2.8,2.8,1.0,1.4,6.3,5.9,88.0,109,5.0,0.424,0.5539999999999999,0.077,1.2,10.7,6.0,7.3,2.8,1.8,16.2,7.5,-0.3,0.5,0.2,0.02,-3.7,1.4,-2.2,0.0,0,0.5409726847642098,-1.2923493170535334,0
595,DeAndre Liggins\liggide01,SG,29,MIL,31,1,480,2.3,6.8,0.338,1.1,3.7,0.306,1.1,3.0,0.379,0.2,0.5,0.4,0.5,4.6,5.1,2.8,2.8,1.0,1.4,6.3,5.9,88.0,109,7.8,0.537,0.415,0.0,0.9,10.3,5.8,10.7,2.0,1.3,14.6,8.5,0.1,0.2,0.3,0.062,-2.9,0.7,-2.2,0.0,0,0.32897548290613843,-0.8125677111263103,0
596,DeAndre Liggins\liggide01,SG,29,NOP,27,3,244,3.5,8.0,0.439,1.6,3.3,0.471,2.0,4.7,0.417,0.0,0.0,0.0,0.4,4.7,5.1,4.1,2.0,0.8,1.4,3.9,8.6,107.0,109,6.0,0.467,0.5,0.047,1.1,10.6,5.9,8.4,2.5,1.6,15.6,7.9,-0.2,0.7,0.5,0.034,-3.4,1.2,-2.2,0.0,0,0.4004444288017754,-0.3032727945071656,0
597,DeAndre Liggins\liggide01,SG,29,NOP,27,3,244,3.5,8.0,0.439,1.6,3.3,0.471,2.0,4.7,0.417,0.0,0.0,0.0,0.4,4.7,5.1,4.1,2.0,0.8,1.4,3.9,8.6,107.0,109,5.0,0.424,0.5539999999999999,0.077,1.2,10.7,6.0,7.3,2.8,1.8,16.2,7.5,-0.3,0.5,0.2,0.02,-3.7,1.4,-2.2,0.0,0,0.3991371978704243,-0.6397887637463827,0
598,DeAndre Liggins\liggide01,SG,29,NOP,27,3,244,3.5,8.0,0.439,1.6,3.3,0.471,2.0,4.7,0.417,0.0,0.0,0.0,0.4,4.7,5.1,4.1,2.0,0.8,1.4,3.9,8.6,107.0,109,7.8,0.537,0.415,0.0,0.9,10.3,5.8,10.7,2.0,1.3,14.6,8.5,0.1,0.2,0.3,0.062,-2.9,0.7,-2.2,0.0,0,0.24276027505360834,-0.1823953118893575,3
599,Damian Lillard\lillada01,PG,27,POR,73,73,2670,11.6,26.4,0.439,4.2,11.7,0.361,7.3,14.6,0.501,9.2,10.0,0.916,1.2,4.9,6.1,9.0,1.4,0.5,3.8,2.2,36.6,120.0,109,25.2,0.594,0.445,0.38,2.6,10.6,6.6,30.9,1.4,0.8,11.1,30.6,9.9,2.7,12.6,0.227,7.7,-1.0,6.7,5.9,1,1.0880478504249684,1.156362279525608,4
600,Jeremy Lin\linje01,PG,29,BRK,1,1,25,9.7,23.3,0.417,1.9,3.9,0.5,7.8,19.4,0.4,13.6,13.6,1.0,0.0,0.0,0.0,7.8,0.0,0.0,5.8,5.8,35.0,110.0,119,15.9,0.597,0.16699999999999998,0.583,0.0,0.0,0.0,27.1,0.0,0.0,16.6,31.3,0.0,0.0,0.0,0.087,-3.1,-10.4,-13.5,-0.1,0,5.052954861651715,3.134436377448527,7
601,Shaun Livingston\livinsh01,PG,32,GSW,71,7,1129,7.3,14.6,0.501,0.0,0.2,0.0,7.3,14.4,0.509,2.1,2.6,0.82,1.4,4.2,5.6,6.0,1.5,0.9,2.5,5.0,16.8,108.0,110,11.6,0.5329999999999999,0.015,0.17800000000000002,3.4,9.2,6.5,16.8,1.5,1.5,13.6,16.6,0.9,0.9,1.8,0.077,-2.6,-0.9,-3.5,-0.4,0,0.12510221552231002,2.063223397625639,4
602,Kevon Looney\looneke01,C,21,GSW,66,4,910,5.9,10.2,0.58,0.1,0.3,0.2,5.9,10.0,0.59,2.2,4.1,0.545,4.4,7.0,11.4,2.2,1.8,3.0,1.6,5.6,14.1,121.0,106,14.8,0.588,0.026,0.399,11.0,15.2,13.2,6.0,1.8,4.9,12.0,12.4,1.5,1.3,2.8,0.145,-0.9,2.1,1.2,0.7,0,-2.657244631280141,0.4976785718358404,6
603,Brook Lopez\lopezbr01,C,29,LAL,74,72,1735,10.2,21.9,0.465,3.1,9.0,0.345,7.1,12.9,0.5489999999999999,3.1,4.4,0.703,2.0,6.1,8.1,3.5,0.8,2.7,2.7,5.4,26.5,108.0,108,16.5,0.557,0.41,0.199,4.6,13.4,9.0,11.6,0.8,4.6,10.2,23.5,1.9,1.9,3.8,0.105,0.3,0.2,0.5,1.1,0,-1.2058558597347795,0.28324086215385474,6
