,Player_x,Pos_x,Tm_x,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,ORtg,DRtg,Player_year,Year,TS%,3PAr,FTr,OWS,DWS,Abrv,Team_full,principal component 1,principal component 2,Cluster,All-Star_caliber
815,Delon Wright\wrighde01,PG,TOR,0.385,0.463,0.743,1.8,6.5,8.3,7.0,1.8,0.7,1.6,109.0,106,Delon Wright\wrighde01/2016,2016,0.54,0.163,0.438,0.3,0.2,TOR,Toronto Raptors/2016,1.4616658257347312,0.9296948604005939,Combo Guard,0
816,DeMarre Carroll\carrode01,SF,TOR,0.341,0.483,0.7609999999999999,1.7,5.7,7.4,2.0,2.2,0.7,3.9,110.0,108,DeMarre Carroll\carrode01/2017,2017,0.53,0.5820000000000001,0.213,1.7,2.1,TOR,Toronto Raptors/2017,0.24974250685068786,-2.030171067401168,3 & D Wing,0
817,DeMar DeRozan\derozde01,SG,TOR,0.266,0.484,0.8420000000000001,1.4,6.1,7.5,5.6,1.5,0.3,2.6,113.0,110,DeMar DeRozan\derozde01/2017,2017,0.552,0.08,0.419,6.7,2.4,TOR,Toronto Raptors/2017,0.5622839767892477,0.30951320428046286,Slashing Guard,1
818,Cory Joseph\josepco01,PG,TOR,0.35600000000000004,0.477,0.77,1.3,4.7,5.9,6.7,1.7,0.3,3.5,108.0,110,Cory Joseph\josepco01/2017,2017,0.518,0.204,0.185,1.7,1.7,TOR,Toronto Raptors/2017,1.3990088209505673,0.5508120194791591,Combo Guard,0
819,Kyle Lowry\lowryky01,PG,TOR,0.412,0.518,0.8190000000000001,1.1,5.4,6.5,9.4,2.0,0.4,3.8,123.0,109,Kyle Lowry\lowryky01/2017,2017,0.623,0.51,0.398,7.8,2.3,TOR,Toronto Raptors/2017,1.8243410698123592,1.2391789157420239,Combo Guard,1
820,Lucas Nogueira\noguelu01,C,TOR,0.25,0.6940000000000001,0.657,3.8,7.5,11.4,2.0,2.4,4.1,6.4,125.0,102,Lucas Nogueira\noguelu01/2017,2017,0.682,0.077,0.429,1.7,2.0,TOR,Toronto Raptors/2017,-2.8273069453468245,0.4405479113051282,Offensive Big Man,0
821,Patrick Patterson\pattepa01,PF,TOR,0.3720000000000001,0.458,0.7170000000000001,2.0,7.3,9.3,2.4,1.3,0.7,3.8,115.0,109,Patrick Patterson\pattepa01/2017,2017,0.542,0.659,0.156,1.7,1.6,TOR,Toronto Raptors/2017,0.06869991746637032,-1.7689042929678875,3 & D Wing,0
822,Jakob Poeltl\poeltja01,C,TOR,0.0,0.583,0.544,6.3,7.0,13.4,1.0,1.4,1.6,9.1,118.0,108,Jakob Poeltl\poeltja01/2017,2017,0.589,0.0,0.496,0.9,0.7,TOR,Toronto Raptors/2017,-2.804941072059365,0.6799564780181647,Offensive Big Man,0
823,Norman Powell\powelno01,SG,TOR,0.324,0.514,0.792,1.0,5.3,6.3,3.0,1.9,0.5,4.7,109.0,109,Norman Powell\powelno01/2017,2017,0.552,0.342,0.314,1.4,1.4,TOR,Toronto Raptors/2017,0.5648428308590028,-0.9495526164977843,Slashing Guard,0
824,Pascal Siakam\siakapa01,PF,TOR,0.14300000000000002,0.515,0.688,3.8,7.1,10.9,1.0,1.5,2.7,6.4,106.0,106,Pascal Siakam\siakapa01/2017,2017,0.523,0.034,0.156,0.4,1.2,TOR,Toronto Raptors/2017,-2.419539262592772,0.11730859903702716,Offensive Big Man,0
825,Jared Sullinger\sullija01,PF,TOR,0.16699999999999998,0.414,0.5,4.3,7.3,11.6,1.3,1.7,0.4,7.3,86.0,108,Jared Sullinger\sullija01/2017,2017,0.366,0.383,0.17,-0.2,0.1,TOR,Toronto Raptors/2017,-0.8217737510834083,-0.9055823501671159,Defensive Forward,0
826,Jonas Valanciunas\valanjo01,C,TOR,0.5,0.557,0.8109999999999999,5.5,13.1,18.6,1.4,0.9,1.5,5.3,120.0,105,Jonas Valanciunas\valanjo01/2017,2017,0.601,0.003,0.309,4.9,3.0,TOR,Toronto Raptors/2017,-3.0860878319487104,-0.8272418977854985,Offensive Big Man,1
827,Fred VanVleet\vanvlfr01,PG,TOR,0.379,0.341,0.818,0.7,6.6,7.2,6.0,2.8,0.5,6.2,96.0,106,Fred VanVleet\vanvlfr01/2017,2017,0.443,0.261,0.198,-0.1,0.4,TOR,Toronto Raptors/2017,1.231249143822683,0.7263573203666576,Combo Guard,0
828,Delon Wright\wrighde01,PG,TOR,0.333,0.453,0.764,1.8,3.6,5.5,6.5,3.1,1.3,3.5,111.0,107,Delon Wright\wrighde01/2017,2017,0.535,0.259,0.474,0.5,0.6,TOR,Toronto Raptors/2017,1.3255455841743067,0.7927141065769594,Combo Guard,0
829,OG Anunoby\anunoog01,SF,TOR,0.371,0.604,0.629,1.5,4.7,6.1,1.8,1.7,0.5,4.3,113.0,108,OG Anunoby\anunoog01/2018,2018,0.5870000000000001,0.569,0.179,1.4,1.6,TOR,Toronto Raptors/2018,0.35715232356729437,-1.7344094083151933,3 & D Wing,0
830,Lorenzo Brown\brownlo01,PG,TOR,0.16699999999999998,0.545,1.0,0.4,5.0,5.3,4.6,1.8,0.0,2.5,102.0,108,Lorenzo Brown\brownlo01/2018,2018,0.459,0.353,0.059,0.0,0.1,TOR,Toronto Raptors/2018,1.4736332311050686,-0.013321491536683164,Slashing Guard,0
831,DeMar DeRozan\derozde01,SG,TOR,0.31,0.494,0.825,1.1,4.7,5.7,7.6,1.5,0.4,2.7,114.0,109,DeMar DeRozan\derozde01/2018,2018,0.555,0.203,0.396,6.8,2.8,TOR,Toronto Raptors/2018,1.2064184949189942,1.0881867500561722,Combo Guard,1
832,Kyle Lowry\lowryky01,PG,TOR,0.399,0.474,0.8540000000000001,1.3,7.2,8.5,10.5,1.7,0.4,3.8,120.0,107,Kyle Lowry\lowryky01/2018,2018,0.598,0.631,0.276,7.0,3.1,TOR,Toronto Raptors/2018,1.7947015788812013,1.7008657476567617,Combo Guard,1
833,Alfonzo McKinnie\mckinal01,SF,TOR,0.333,0.833,0.667,0.9,5.6,6.5,0.9,0.9,0.9,7.4,108.0,108,Alfonzo McKinnie\mckinal01/2018,2018,0.643,0.6,0.2,0.0,0.1,TOR,Toronto Raptors/2018,-0.10222962097658989,-1.27119894902925,Defensive Forward,0
834,C.J. Miles\milescj01,SF,TOR,0.361,0.434,0.835,0.7,4.9,5.6,2.0,1.4,0.8,4.9,109.0,108,C.J. Miles\milescj01/2018,2018,0.545,0.758,0.162,1.4,1.5,TOR,Toronto Raptors/2018,0.5088462241753301,-1.5472409346465925,3 & D Wing,0
835,Malcolm Miller\millema01,SF,TOR,0.381,0.7140000000000001,1.0,1.6,4.3,5.9,1.2,0.4,0.8,3.9,115.0,111,Malcolm Miller\millema01/2018,2018,0.638,0.75,0.14300000000000002,0.1,0.1,TOR,Toronto Raptors/2018,0.19897152210965105,-1.641975179455314,3 & D Wing,0
836,Lucas Nogueira\noguelu01,C,TOR,0.263,0.721,0.679,2.1,8.1,10.3,2.6,2.7,5.1,5.8,123.0,98,Lucas Nogueira\noguelu01/2018,2018,0.6609999999999999,0.238,0.35,0.7,1.0,TOR,Toronto Raptors/2018,-2.492803897315836,0.8955476873162508,Offensive Big Man,0
837,Jakob Poeltl\poeltja01,C,TOR,0.5,0.66,0.594,5.3,7.4,12.7,1.8,1.3,3.2,6.9,122.0,104,Jakob Poeltl\poeltja01/2018,2018,0.662,0.005,0.263,3.1,2.4,TOR,Toronto Raptors/2018,-3.048842294974019,0.31926088911097056,Offensive Big Man,0
838,Norman Powell\powelno01,SG,TOR,0.285,0.516,0.821,0.6,4.9,5.5,4.1,1.7,0.7,5.2,94.0,107,Norman Powell\powelno01/2018,2018,0.4920000000000001,0.4970000000000001,0.104,-0.6,1.2,TOR,Toronto Raptors/2018,1.026622488384492,-0.22183442990855642,Slashing Guard,0
839,Pascal Siakam\siakapa01,PF,TOR,0.22,0.612,0.621,2.3,8.4,10.7,4.7,1.8,1.2,4.9,113.0,105,Pascal Siakam\siakapa01/2018,2018,0.5489999999999999,0.265,0.175,2.1,2.5,TOR,Toronto Raptors/2018,-0.37577272174106857,0.21876771655399976,Defensive Forward,0
840,Jonas Valanciunas\valanjo01,C,TOR,0.405,0.5870000000000001,0.8059999999999999,5.2,13.6,18.8,2.3,0.8,2.0,5.5,120.0,103,Jonas Valanciunas\valanjo01/2018,2018,0.628,0.108,0.307,4.6,3.0,TOR,Toronto Raptors/2018,-3.177446419081916,0.032636032101633954,Offensive Big Man,1
841,Fred VanVleet\vanvlfr01,PG,TOR,0.414,0.4370000000000001,0.8320000000000001,0.8,5.2,6.0,7.9,2.2,0.6,4.2,115.0,106,Fred VanVleet\vanvlfr01/2018,2018,0.556,0.479,0.185,2.7,2.0,TOR,Toronto Raptors/2018,1.7508573493706217,1.0097977727570067,Combo Guard,0
842,Delon Wright\wrighde01,PG,TOR,0.366,0.52,0.8290000000000001,1.5,5.3,6.8,6.9,2.5,1.1,2.8,116.0,105,Delon Wright\wrighde01/2018,2018,0.574,0.354,0.271,2.5,2.1,TOR,Toronto Raptors/2018,1.1108697369981102,0.7226358260678244,Combo Guard,0
843,Nemanja Bjelica\bjeline01,PF,MIN,0.384,0.564,0.727,2.3,7.5,9.8,3.9,1.2,1.0,7.2,114.0,110,Nemanja Bjelica\bjeline01/2016,2016,0.594,0.532,0.234,1.4,0.6,MIN,Minnesota Timberwolves/2016,-0.1347494642919143,-0.38115854654721065,Defensive Forward,0
844,Gorgui Dieng\dienggo01,C,MIN,0.3,0.54,0.8270000000000001,3.6,9.7,13.3,3.2,2.1,2.2,5.0,113.0,106,Gorgui Dieng\dienggo01/2016,2016,0.601,0.035,0.428,3.4,2.5,MIN,Minnesota Timberwolves/2016,-1.9235298187868801,-0.04374321102589494,Offensive Big Man,0
845,Kevin Garnett\garneke01,PF,MIN,0.0,0.474,0.667,1.4,12.2,13.6,5.6,2.5,0.9,6.3,107.0,105,Kevin Garnett\garneke01/2016,2016,0.491,0.009000000000000001,0.183,0.4,0.7,MIN,Minnesota Timberwolves/2016,-0.3900679755977478,1.2861660876927623,Pace & Space Forward,0
846,Tyus Jones\jonesty01,PG,MIN,0.302,0.388,0.718,0.6,3.5,4.1,9.5,2.7,0.3,2.9,98.0,111,Tyus Jones\jonesty01/2016,2016,0.45,0.34,0.25,0.0,0.3,MIN,Minnesota Timberwolves/2016,2.94227742284324,1.3061147863928053,Primary Distributing Ballhandler,0
847,Zach LaVine\lavinza01,SG,MIN,0.389,0.482,0.7929999999999999,0.6,4.4,5.0,5.5,1.5,0.4,4.2,104.0,112,Zach LaVine\lavinza01/2016,2016,0.5479999999999999,0.33,0.212,1.9,0.7,MIN,Minnesota Timberwolves/2016,1.4721908300919049,-0.03356636717968034,Slashing Guard,0
848,Adreian Payne\paynead01,PF,MIN,0.281,0.389,0.654,2.1,9.4,11.5,3.0,1.7,1.1,8.0,81.0,108,Adreian Payne\paynead01/2016,2016,0.422,0.221,0.179,-0.9,0.4,MIN,Minnesota Timberwolves/2016,-0.6046828771099981,-0.07501126195957648,Defensive Forward,0
849,Nikola Pekovic\pekovni01,C,MIN,0.0,0.38,0.8,2.3,4.5,6.8,3.6,0.3,0.0,7.1,94.0,115,Nikola Pekovic\pekovni01/2016,2016,0.459,0.0,0.4,-0.1,0.0,MIN,Minnesota Timberwolves/2016,0.07649658674330767,0.9662278993168036,Pace & Space Forward,0
850,Tayshaun Prince\princta01,SF,MIN,0.174,0.476,0.684,1.1,4.0,5.1,2.5,1.2,0.4,2.1,100.0,113,Tayshaun Prince\princta01/2016,2016,0.466,0.1,0.083,0.1,0.3,MIN,Minnesota Timberwolves/2016,0.7262876838096817,-0.9589627605679768,Slashing Guard,0
851,Ricky Rubio\rubiori01,PG,MIN,0.326,0.396,0.847,0.9,6.2,7.1,14.3,3.5,0.2,4.4,110.0,107,Ricky Rubio\rubiori01/2016,2016,0.529,0.324,0.536,3.6,2.2,MIN,Minnesota Timberwolves/2016,3.259666141799652,3.2436044368064336,Primary Distributing Ballhandler,0
852,Damjan Rudez\rudezda01,SF,MIN,0.34,0.667,1.0,0.9,2.7,3.6,2.0,0.5,0.2,6.0,102.0,116,Damjan Rudez\rudezda01/2016,2016,0.5720000000000001,0.8059999999999999,0.129,0.1,0.0,MIN,Minnesota Timberwolves/2016,1.0408162310680629,-1.9041681175176572,3 & D Wing,0
853,Greg Smith\smithgr02,PF,MIN,0.0,0.563,0.412,3.2,7.9,11.0,1.6,1.1,0.3,7.4,105.0,111,Greg Smith\smithgr02/2016,2016,0.545,0.0,0.531,0.1,0.1,MIN,Minnesota Timberwolves/2016,-1.106798576428147,-0.05866736111442561,Defensive Forward,0
854,Karl-Anthony Towns\townska01,C,MIN,0.341,0.5589999999999999,0.8109999999999999,4.4,12.1,16.5,3.1,1.1,2.6,4.7,112.0,106,Karl-Anthony Towns\townska01/2016,2016,0.59,0.076,0.239,5.5,2.8,MIN,Minnesota Timberwolves/2016,-2.814192932925429,-0.005614109463598487,Offensive Big Man,1
855,Andrew Wiggins\wiggian01,SF,MIN,0.3,0.486,0.7609999999999999,1.9,3.3,5.2,2.9,1.4,0.8,2.9,106.0,113,Andrew Wiggins\wiggian01/2016,2016,0.5429999999999999,0.147,0.4370000000000001,3.4,0.7,MIN,Minnesota Timberwolves/2016,0.3144464350180639,-0.7231291180002372,Slashing Guard,0
856,Cole Aldrich\aldrico01,C,MIN,0.0,0.523,0.682,4.9,10.2,15.1,2.4,2.4,2.2,8.1,118.0,107,Cole Aldrich\aldrico01/2017,2017,0.5489999999999999,0.0,0.256,0.6,0.7,MIN,Minnesota Timberwolves/2017,-2.8115600211674217,0.9167339942109981,Offensive Big Man,0
857,Nemanja Bjelica\bjeline01,PF,MIN,0.316,0.531,0.738,2.4,8.0,10.4,3.4,1.7,0.9,6.6,105.0,111,Nemanja Bjelica\bjeline01/2017,2017,0.526,0.4970000000000001,0.171,0.6,0.9,MIN,Minnesota Timberwolves/2017,-0.3037306209951089,-0.7064572256986549,Defensive Forward,0
858,Gorgui Dieng\dienggo01,PF,MIN,0.3720000000000001,0.511,0.8140000000000001,3.6,8.8,12.4,3.0,1.7,1.8,4.9,114.0,110,Gorgui Dieng\dienggo01/2017,2017,0.555,0.065,0.253,3.2,2.5,MIN,Minnesota Timberwolves/2017,-1.708286256647432,-0.453326784769159,Offensive Big Man,0
859,Kris Dunn\dunnkr01,PG,MIN,0.28800000000000003,0.404,0.61,0.9,5.4,6.3,7.2,3.0,1.4,6.8,90.0,109,Kris Dunn\dunnkr01/2017,2017,0.4320000000000001,0.233,0.188,-1.2,1.3,MIN,Minnesota Timberwolves/2017,1.1368361687388628,1.1074122057850548,Combo Guard,0
860,Jordan Hill\hilljo01,C,MIN,0.0,0.385,1.0,8.6,6.5,15.1,0.0,1.1,0.0,9.7,90.0,114,Jordan Hill\hilljo01/2017,2017,0.4320000000000001,0.0,0.154,-0.1,0.0,MIN,Minnesota Timberwolves/2017,-3.031341698663309,0.36328897550807265,Offensive Big Man,0
861,Tyus Jones\jonesty01,PG,MIN,0.35600000000000004,0.454,0.767,0.7,3.7,4.4,10.2,3.1,0.3,3.3,114.0,111,Tyus Jones\jonesty01/2017,2017,0.523,0.403,0.238,1.0,0.6,MIN,Minnesota Timberwolves/2017,2.8952185513161592,1.5149948664828772,Primary Distributing Ballhandler,0
862,Zach LaVine\lavinza01,SG,MIN,0.387,0.515,0.836,0.6,4.1,4.6,4.0,1.2,0.3,3.0,112.0,115,Zach LaVine\lavinza01/2017,2017,0.5760000000000001,0.4370000000000001,0.197,2.6,0.4,MIN,Minnesota Timberwolves/2017,1.1128225430597842,-0.8411814275426172,Slashing Guard,0
863,John Lucas III\lucasjo02,PG,MIN,0.0,0.333,0.0,0.0,0.0,0.0,4.6,9.2,0.0,0.0,70.0,101,John Lucas III\lucasjo02/2017,2017,0.25,0.25,0.0,0.0,0.0,MIN,Minnesota Timberwolves/2017,3.533205858485668,-1.7527038088812201,3 & D Wing,0
864,Adreian Payne\paynead01,PF,MIN,0.2,0.513,0.737,3.4,9.0,12.4,2.6,3.0,2.6,12.0,103.0,105,Adreian Payne\paynead01/2017,2017,0.505,0.278,0.35200000000000004,0.0,0.2,MIN,Minnesota Timberwolves/2017,-2.1708863870931454,0.7619720765485869,Offensive Big Man,0
865,Ricky Rubio\rubiori01,PG,MIN,0.306,0.443,0.8909999999999999,1.4,4.9,6.3,14.0,2.6,0.2,4.1,115.0,112,Ricky Rubio\rubiori01/2017,2017,0.539,0.302,0.438,4.5,1.7,MIN,Minnesota Timberwolves/2017,2.932159644544691,3.434327157955514,Primary Distributing Ballhandler,0
866,Brandon Rush\rushbr01,SG,MIN,0.386,0.35600000000000004,0.722,0.8,4.1,4.9,2.2,1.1,1.1,2.1,101.0,115,Brandon Rush\rushbr01/2017,2017,0.505,0.61,0.096,0.1,0.3,MIN,Minnesota Timberwolves/2017,0.7187806727658511,-1.7625061553938297,3 & D Wing,0
867,Karl-Anthony Towns\townska01,C,MIN,0.3670000000000001,0.5820000000000001,0.8320000000000001,5.0,11.9,16.9,3.7,0.9,1.7,4.0,121.0,110,Karl-Anthony Towns\townska01/2017,2017,0.618,0.18600000000000005,0.289,9.9,2.8,MIN,Minnesota Timberwolves/2017,-2.6264325274712625,-0.1290417995530593,Offensive Big Man,1
868,Andrew Wiggins\wiggian01,SF,MIN,0.35600000000000004,0.473,0.76,1.7,3.8,5.5,3.1,1.4,0.5,3.0,107.0,115,Andrew Wiggins\wiggian01/2017,2017,0.534,0.184,0.345,3.3,0.9,MIN,Minnesota Timberwolves/2017,0.434801087304143,-0.8847369156733976,Slashing Guard,0
869,Cole Aldrich\aldrico01,C,MIN,0.0,0.333,0.333,3.1,12.2,15.3,3.1,2.0,1.0,11.2,85.0,107,Cole Aldrich\aldrico01/2018,2018,0.34,0.0,0.4,-0.1,0.1,MIN,Minnesota Timberwolves/2018,-1.7632647534139116,1.2296001283604319,Pace & Space Forward,0
870,Nemanja Bjelica\bjeline01,PF,MIN,0.415,0.505,0.8,1.9,8.1,10.0,3.1,1.8,0.6,5.1,114.0,110,Nemanja Bjelica\bjeline01/2018,2018,0.581,0.493,0.121,1.7,1.1,MIN,Minnesota Timberwolves/2018,-0.10940957106298461,-0.9168800090469472,Defensive Forward,0
871,Aaron Brooks\brookaa01,PG,MIN,0.355,0.447,0.727,1.9,2.6,4.5,5.3,1.6,0.0,7.4,103.0,115,Aaron Brooks\brookaa01/2018,2018,0.508,0.449,0.159,0.1,0.1,MIN,Minnesota Timberwolves/2018,1.2949572482190124,0.420740679295322,Combo Guard,0
872,Jimmy Butler\butleji01,SG,MIN,0.35,0.509,0.8540000000000001,1.8,5.4,7.3,6.7,2.7,0.6,1.8,122.0,110,Jimmy Butler\butleji01/2018,2018,0.59,0.217,0.461,7.1,1.8,MIN,Minnesota Timberwolves/2018,0.932958483295623,0.47670099159980406,Combo Guard,1
873,Jamal Crawford\crawfja01,SG,MIN,0.331,0.477,0.903,0.6,2.4,3.0,5.6,1.2,0.3,2.6,104.0,116,Jamal Crawford\crawfja01/2018,2018,0.519,0.423,0.152,0.9,0.3,MIN,Minnesota Timberwolves/2018,1.7898926635133108,0.04583557554159726,Combo Guard,0
874,Gorgui Dieng\dienggo01,C,MIN,0.311,0.511,0.775,4.0,9.5,13.5,2.7,1.7,1.5,5.5,112.0,109,Gorgui Dieng\dienggo01/2018,2018,0.5429999999999999,0.157,0.263,1.6,1.4,MIN,Minnesota Timberwolves/2018,-1.7235886641780078,-0.1419280953056986,Offensive Big Man,0
875,Marcus Georges-Hunt\georgma01,SG,MIN,0.267,0.515,0.619,1.6,2.0,3.6,1.6,1.3,0.0,7.1,112.0,116,Marcus Georges-Hunt\georgma01/2018,2018,0.515,0.313,0.438,0.2,0.0,MIN,Minnesota Timberwolves/2018,0.5247886960497503,-1.0763854476859536,3 & D Wing,0
876,Tyus Jones\jonesty01,PG,MIN,0.349,0.528,0.877,0.5,4.0,4.5,7.9,3.2,0.2,3.7,119.0,110,Tyus Jones\jonesty01/2018,2018,0.5720000000000001,0.393,0.247,2.3,1.2,MIN,Minnesota Timberwolves/2018,2.1685212616158482,0.7145835691070815,Combo Guard,0
877,Justin Patton\pattoju01,C,MIN,0.0,0.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,101.0,92,Justin Patton\pattoju01/2018,2018,0.5,0.0,0.0,0.0,0.0,MIN,Minnesota Timberwolves/2018,1.3053488164766587,-1.4530139893969243,3 & D Wing,0
878,Jeff Teague\teaguje01,PG,MIN,0.368,0.477,0.845,0.5,4.0,4.5,10.6,2.2,0.5,3.7,111.0,112,Jeff Teague\teaguje01/2018,2018,0.5529999999999999,0.287,0.301,3.4,1.4,MIN,Minnesota Timberwolves/2018,2.412828082351005,2.2389724413445773,Primary Distributing Ballhandler,0
879,Karl-Anthony Towns\townska01,C,MIN,0.421,0.585,0.858,4.1,13.3,17.3,3.4,1.1,2.0,4.9,127.0,107,Karl-Anthony Towns\townska01/2018,2018,0.6459999999999999,0.243,0.343,10.6,3.4,MIN,Minnesota Timberwolves/2018,-2.9596789801242105,-0.169669794836101,Offensive Big Man,1
880,Andrew Wiggins\wiggian01,SF,MIN,0.331,0.475,0.643,1.4,4.6,6.0,2.7,1.5,0.9,2.7,101.0,113,Andrew Wiggins\wiggian01/2018,2018,0.505,0.26,0.242,0.5,1.6,MIN,Minnesota Timberwolves/2018,0.3281887380566895,-1.1786892430202436,3 & D Wing,0
881,Devin Booker\bookede01,SG,PHO,0.343,0.464,0.84,0.6,3.7,4.3,4.6,1.0,0.5,5.2,102.0,112,Devin Booker\bookede01/2016,2016,0.535,0.333,0.295,1.2,0.7,PHO,Phoenix Suns/2016,1.209374373033003,-0.06206057700286691,Slashing Guard,0
882,Lorenzo Brown\brownlo01,PG,PHO,0.125,0.412,0.75,0.0,5.6,5.6,8.8,2.4,0.8,3.2,72.0,108,Lorenzo Brown\brownlo01/2016,2016,0.374,0.32,0.16,-0.3,0.1,PHO,Phoenix Suns/2016,2.3671164909990914,1.6667151094420778,Primary Distributing Ballhandler,0
883,Tyson Chandler\chandty01,C,PHO,0.0,0.585,0.62,5.3,12.1,17.3,1.9,1.1,1.3,4.4,114.0,107,Tyson Chandler\chandty01/2016,2016,0.606,0.003,0.545,2.1,1.6,PHO,Phoenix Suns/2016,-2.682798476553714,0.030217570529087377,Offensive Big Man,0
884,Cory Jefferson\jeffeco01,PF,PHO,0.0,0.429,0.667,5.8,9.7,15.6,0.0,0.0,1.0,7.8,105.0,110,Cory Jefferson\jeffeco01/2016,2016,0.446,0.045,0.273,0.0,0.0,PHO,Phoenix Suns/2016,-2.7377798475780795,-0.12350206605499571,Offensive Big Man,0
885,Brandon Knight\knighbr03,SG,PHO,0.342,0.461,0.852,0.9,4.3,5.3,6.9,1.6,0.5,3.2,100.0,111,Brandon Knight\knighbr03/2016,2016,0.522,0.392,0.204,0.7,0.9,PHO,Phoenix Suns/2016,1.9273181819904919,0.42771156811884165,Combo Guard,0
886,Alex Len\lenal01,C,PHO,0.14300000000000002,0.426,0.728,4.8,11.1,15.9,2.6,1.0,1.7,6.2,96.0,107,Alex Len\lenal01/2016,2016,0.482,0.011,0.383,-0.5,1.8,PHO,Phoenix Suns/2016,-2.259741248563434,0.30608259762849066,Offensive Big Man,0
887,Jon Leuer\leuerjo01,PF,PHO,0.382,0.511,0.762,3.0,11.5,14.5,2.8,1.5,1.2,4.9,107.0,106,Jon Leuer\leuerjo01/2016,2016,0.555,0.236,0.217,1.4,1.3,PHO,Phoenix Suns/2016,-1.174416390631133,-0.6689654239702794,Defensive Forward,0
888,Ronnie Price\pricero01,PG,PHO,0.34700000000000003,0.453,0.7559999999999999,1.0,3.0,4.0,5.9,3.0,0.5,6.5,102.0,108,Ronnie Price\pricero01/2016,2016,0.517,0.649,0.136,0.4,1.0,PHO,Phoenix Suns/2016,1.8805674092046907,-0.18547933540966355,Slashing Guard,0
889,Mirza Teletovic\teletmi01,PF,PHO,0.393,0.476,0.774,1.6,7.1,8.7,2.6,0.9,0.6,4.6,111.0,110,Mirza Teletovic\teletmi01/2016,2016,0.5710000000000001,0.5920000000000001,0.199,2.9,0.9,PHO,Phoenix Suns/2016,0.15865888375262086,-1.365084399396398,3 & D Wing,0
890,T.J. Warren\warretj01,SF,PHO,0.4,0.52,0.703,2.6,4.1,6.7,2.0,1.7,0.7,4.3,112.0,110,T.J. Warren\warretj01/2016,2016,0.5489999999999999,0.159,0.145,1.7,0.6,PHO,Phoenix Suns/2016,-0.01600701129455402,-1.078567030241334,Defensive Forward,0
891,Alan Williams\willial03,PF,PHO,0.0,0.417,0.643,10.0,17.2,27.2,3.6,2.9,3.6,10.7,103.0,97,Alan Williams\willial03/2016,2016,0.481,0.0,0.583,0.1,0.2,PHO,Phoenix Suns/2016,-5.324935811478982,2.676856799035084,Post-Heavy Big Man,0
892,Leandro Barbosa\barbole01,SG,PHO,0.35700000000000004,0.466,0.889,0.7,4.4,5.2,4.0,1.5,0.4,4.1,103.0,114,Leandro Barbosa\barbole01/2017,2017,0.509,0.25,0.115,0.3,0.4,PHO,Phoenix Suns/2017,1.076520645348847,-0.4570984903881065,Slashing Guard,0
893,Dragan Bender\bendedr01,PF,PHO,0.277,0.483,0.364,1.9,6.7,8.6,1.9,0.8,1.8,6.2,86.0,113,Dragan Bender\bendedr01/2017,2017,0.44,0.627,0.068,-0.7,0.3,PHO,Phoenix Suns/2017,-0.48526224832850867,-1.3063497567140674,Defensive Forward,0
894,Devin Booker\bookede01,SG,PHO,0.363,0.447,0.8320000000000001,0.8,3.6,4.4,4.7,1.3,0.4,4.2,103.0,116,Devin Booker\bookede01/2017,2017,0.531,0.28300000000000003,0.308,1.3,0.6,PHO,Phoenix Suns/2017,1.1687011137530634,-0.2144229902465405,Slashing Guard,0
895,Tyson Chandler\chandty01,C,PHO,0.0,0.6709999999999999,0.7340000000000001,5.6,14.2,19.9,1.1,1.2,0.9,4.6,129.0,109,Tyson Chandler\chandty01/2017,2017,0.703,0.0,0.544,2.7,1.3,PHO,Phoenix Suns/2017,-3.150303183135379,-0.1951033173246218,Offensive Big Man,0
896,Marquese Chriss\chrisma01,PF,PHO,0.321,0.52,0.624,2.6,6.9,9.6,1.6,1.8,1.9,7.2,102.0,110,Marquese Chriss\chrisma01/2017,2017,0.529,0.354,0.28600000000000003,0.3,1.5,PHO,Phoenix Suns/2017,-1.1528308707260828,-1.0610116089529797,Defensive Forward,0
897,Jared Dudley\dudleja01,PF,PHO,0.379,0.5589999999999999,0.662,1.1,6.8,7.9,4.3,1.5,0.6,5.4,109.0,113,Jared Dudley\dudleja01/2017,2017,0.579,0.5870000000000001,0.188,1.1,0.7,PHO,Phoenix Suns/2017,0.7016262409986584,-0.8019750095134239,Slashing Guard,0
898,Brandon Knight\knighbr03,SG,PHO,0.324,0.425,0.857,1.0,3.9,5.0,5.5,1.1,0.2,3.7,101.0,116,Brandon Knight\knighbr03/2017,2017,0.502,0.265,0.293,0.1,0.2,PHO,Phoenix Suns/2017,1.523246034075507,0.20358972105737339,Combo Guard,0
899,Alex Len\lenal01,C,PHO,0.25,0.503,0.721,4.8,10.9,15.6,1.4,1.2,3.0,7.4,108.0,108,Alex Len\lenal01/2017,2017,0.5529999999999999,0.026,0.449,1.2,1.7,PHO,Phoenix Suns/2017,-3.480758553749925,0.15299104462391724,Offensive Big Man,0
900,Elijah Millsap\millsel01,SG,PHO,0.0,0.2,0.5,6.2,6.2,12.5,2.1,0.0,0.0,4.2,57.0,117,Elijah Millsap\millsel01/2017,2017,0.19,0.28600000000000003,0.28600000000000003,-0.1,0.0,PHO,Phoenix Suns/2017,-0.7991084661229575,-0.5340432057086358,Defensive Forward,0
